Designator,Mid X,Mid Y,Rotation,Layer
C1,68.0525,-69.0638,-135,top
C2,73.4325,-74.5232,45,top
C3,56.4794,-71.628,0,top
J1,87.78,-84.7,-90,top
J2,87.78,-58.75,-90,top
J4,57.77,-62.23,0,top
J5,57.77,-78.23,0,top
J6,84.77,-62.23,0,top
J7,84.77,-78.23,0,top
R5,71.3364,-63.3476,180,top
U1,70.7219,-71.7721,-45,top
Y1,64.9698,-68.0157,-135,top
